specimen_code,genus,species,subfamily,split,image_path
casent0104587,Crematogaster,Crematogaster ensifera,myrmicinae,train,data/images/Crematogaster/casent0104587_p.jpg
casent0104593,Crematogaster,Crematogaster kelleri,myrmicinae,train,data/images/Crematogaster/casent0104593_p.jpg
casent0104594,Pheidole,Pheidole spinosa,myrmicinae,train,data/images/Pheidole/casent0104594_p.jpg
casent0104595,Pheidole,Pheidole spinosa,myrmicinae,train,data/images/Pheidole/casent0104595_p.jpg
casent0104596,Pheidole,Pheidole annemariae,myrmicinae,train,data/images/Pheidole/casent0104596_p.jpg
casent0104597,Pheidole,Pheidole annemariae,myrmicinae,train,data/images/Pheidole/casent0104597_p.jpg
casent0104600,Pheidole,Pheidole ensifera,myrmicinae,train,data/images/Pheidole/casent0104600_p.jpg
casent0104601,Pheidole,Pheidole ensifera,myrmicinae,train,data/images/Pheidole/casent0104601_p.jpg
casent0104604,Pheidole,Pheidole indica,myrmicinae,train,data/images/Pheidole/casent0104604_p.jpg
casent0104605,Pheidole,Pheidole indica,myrmicinae,train,data/images/Pheidole/casent0104605_p.jpg
casent0104606,Tetramorium,Tetramorium bessonii,myrmicinae,train,data/images/Tetramorium/casent0104606_p.jpg
casent0104607,Tetramorium,Tetramorium kelleri,myrmicinae,train,data/images/Tetramorium/casent0104607_p.jpg
casent0104611,Meranoplus,Meranoplus radamae,myrmicinae,train,data/images/Meranoplus/casent0104611_p.jpg
casent0104621,Camponotus,Camponotus robustus,formicinae,test,data/images/Camponotus/casent0104621_p.jpg
casent0104622,Camponotus,Camponotus robustus,formicinae,test,data/images/Camponotus/casent0104622_p.jpg
casent0104623,Camponotus,Camponotus repens,formicinae,train,data/images/Camponotus/casent0104623_p.jpg
casent0104626,Camponotus,Camponotus darwinii,formicinae,train,data/images/Camponotus/casent0104626_p.jpg
casent0104627,Camponotus,Camponotus darwinii,formicinae,train,data/images/Camponotus/casent0104627_p.jpg
casent0104628,Camponotus,Camponotus darwinii,formicinae,test,data/images/Camponotus/casent0104628_p.jpg
casent0104629,Camponotus,Camponotus darwinii,formicinae,train,data/images/Camponotus/casent0104629_p.jpg
casent0104632,Camponotus,Camponotus hagensii,formicinae,train,data/images/Camponotus/casent0104632_p.jpg
casent0104633,Camponotus,Camponotus hagensii,formicinae,train,data/images/Camponotus/casent0104633_p.jpg
casent0104634,Camponotus,Camponotus cervicalis,formicinae,train,data/images/Camponotus/casent0104634_p.jpg
casent0104638,Camponotus,Camponotus maculatus,formicinae,train,data/images/Camponotus/casent0104638_p.jpg
casent0104639,Camponotus,Camponotus maculatus,formicinae,train,data/images/Camponotus/casent0104639_p.jpg
casent0104640,Camponotus,Camponotus maculatus,formicinae,train,data/images/Camponotus/casent0104640_p.jpg
casent0104641,Camponotus,Camponotus maculatus,formicinae,train,data/images/Camponotus/casent0104641_p.jpg
casent0104642,Nylanderia,Nylanderia humbloti,formicinae,train,data/images/Nylanderia/casent0104642_p.jpg
casent0104643,Nylanderia,Nylanderia madagascarensis,formicinae,train,data/images/Nylanderia/casent0104643_p.jpg
casent0104646,Technomyrmex,Technomyrmex madecassus,dolichoderinae,train,data/images/Technomyrmex/casent0104646_p.jpg
casent0104647,Camponotus,Camponotus imitator,formicinae,train,data/images/Camponotus/casent0104647_p.jpg
casent0106094,Platythyrea,Platythyrea mocquerysi,ponerinae,train,data/images/Platythyrea/casent0106094_p.jpg
casent0106134,Tetraponera,,pseudomyrmecinae,train,data/images/Tetraponera/casent0106134_p.jpg
casent0107566,Aphaenogaster,Aphaenogaster gonacantha,myrmicinae,test,data/images/Aphaenogaster/casent0107566_p.jpg
casent0110604,Terataner,Terataner steinheili,myrmicinae,test,data/images/Terataner/casent0110604_p.jpg
casent0121078,Crematogaster,Crematogaster tricolor,myrmicinae,train,data/images/Crematogaster/casent0121078_p.jpg
casent0121244,Tetramorium,Tetramorium smaug,myrmicinae,train,data/images/Tetramorium/casent0121244_p.jpg
casent0121525,Camponotus,Camponotus themistocles,formicinae,test,data/images/Camponotus/casent0121525_d.jpg
casent0125609,Technomyrmex,Technomyrmex vitiensis,dolichoderinae,train,data/images/Technomyrmex/casent0125609_p.jpg
casent0128362,Royidris,Royidris singularis,myrmicinae,test,data/images/Royidris/casent0128362_p.jpg
casent0128740,Technomyrmex,Technomyrmex madecassus,dolichoderinae,train,data/images/Technomyrmex/casent0128740_p.jpg
casent0128782,Tapinoma,Tapinoma pallipes,dolichoderinae,train,data/images/Tapinoma/casent0128782_p.jpg
casent0136347,Cataulacus,Cataulacus oberthueri,myrmicinae,train,data/images/Cataulacus/casent0136347_p.jpg
casent0136420,Tetraponera,,pseudomyrmecinae,train,data/images/Tetraponera/casent0136420_p.jpg
casent0136493,Mystrium,Mystrium oberthueri,amblyoponinae,train,data/images/Mystrium/casent0136493_p.jpg
casent0136912,Tetraponera,,pseudomyrmecinae,train,data/images/Tetraponera/casent0136912_p.jpg
casent0140925,Crematogaster,Crematogaster malala,myrmicinae,train,data/images/Crematogaster/casent0140925_p.jpg
casent0141843,Mystrium,Mystrium voeltzkowi,amblyoponinae,train,data/images/Mystrium/casent0141843_p.jpg
casent0145284,Camponotus,Camponotus tendryi,formicinae,train,data/images/Camponotus/casent0145284_p.jpg
casent0148842,Monomorium,Monomorium exiguum,myrmicinae,train,data/images/Monomorium/casent0148842_p.jpg
casent0150215,Camponotus,Camponotus hova,formicinae,train,data/images/Camponotus/casent0150215_p.jpg
casent0153610,Tetramorium,Tetramorium cognatum,myrmicinae,train,data/images/Tetramorium/casent0153610_p.jpg
casent0161442,Pheidole,Pheidole mantadioflava,myrmicinae,test,data/images/Pheidole/casent0161442_p.jpg
casent0163357,Tetramorium,,myrmicinae,train,data/images/Tetramorium/casent0163357_p.jpg
casent0164205,Pachycondyla,,ponerinae,train,data/images/Pachycondyla/casent0164205_p.jpg
casent0172602,Mystrium,Mystrium rogeri,amblyoponinae,train,data/images/Mystrium/casent0172602_p.jpg
casent0172819,Crematogaster,Crematogaster dentata,myrmicinae,train,data/images/Crematogaster/casent0172819_p.jpg
casent0172822,Crematogaster,Crematogaster schencki,myrmicinae,train,data/images/Crematogaster/casent0172822_p.jpg
casent0172826,Terataner,Terataner steinheili,myrmicinae,test,data/images/Terataner/casent0172826_p.jpg
casent0172827,Terataner,Terataner steinheili,myrmicinae,train,data/images/Terataner/casent0172827_p.jpg
casent0172829,Tetramorium,Tetramorium isectum,myrmicinae,test,data/images/Tetramorium/casent0172829_p.jpg
casent0172830,Tetramorium,Tetramorium ibycterum,myrmicinae,train,data/images/Tetramorium/casent0172830_p.jpg
casent0172831,Tetramorium,Tetramorium plesiarum,myrmicinae,test,data/images/Tetramorium/casent0172831_p.jpg
casent0172864,Syllophopsis,Syllophopsis adiastolon,myrmicinae,train,data/images/Syllophopsis/casent0172864_p.jpg
casent0172919,Syllophopsis,,myrmicinae,test,data/images/Syllophopsis/casent0172919_p.jpg
casent0173078,Lioponera,,dorylinae,train,data/images/Lioponera/casent0173078_p.jpg
casent0173211,Crematogaster,Crematogaster madecassa,myrmicinae,train,data/images/Crematogaster/casent0173211_p.jpg
casent0173312,Pheidole,Pheidole spinosa,myrmicinae,train,data/images/Pheidole/casent0173312_p.jpg
casent0173547,Monomorium,Monomorium bifidoclypeatum,myrmicinae,train,data/images/Monomorium/casent0173547_p.jpg
casent0173584,Monomorium,Monomorium cryptobium,myrmicinae,train,data/images/Monomorium/casent0173584_p.jpg
casent0173588,Syllophopsis,Syllophopsis ferodens,myrmicinae,train,data/images/Syllophopsis/casent0173588_p.jpg
casent0173589,Monomorium,Monomorium bifidoclypeatum,myrmicinae,train,data/images/Monomorium/casent0173589_p.jpg
casent0173590,Syllophopsis,Syllophopsis gongromos,myrmicinae,train,data/images/Syllophopsis/casent0173590_p.jpg
casent0173591,Syllophopsis,Syllophopsis infusca,myrmicinae,test,data/images/Syllophopsis/casent0173591_p.jpg
casent0173593,Monomorium,Monomorium bifidoclypeatum,myrmicinae,train,data/images/Monomorium/casent0173593_p.jpg
casent0173599,Monomorium,Monomorium micrommaton,myrmicinae,train,data/images/Monomorium/casent0173599_p.jpg
casent0178196,Aphaenogaster,Aphaenogaster swammerdami,myrmicinae,train,data/images/Aphaenogaster/casent0178196_p.jpg
casent0178903,Cataulacus,Cataulacus intrudens,myrmicinae,train,data/images/Cataulacus/casent0178903_p.jpg
casent0179448,Camponotus,Camponotus becki,formicinae,test,data/images/Camponotus/casent0179448_p.jpg
casent0189276,Nesomyrmex,Nesomyrmex flavus,myrmicinae,train,data/images/Nesomyrmex/casent0189276_p.jpg
casent0189277,Nesomyrmex,Nesomyrmex sikorai,myrmicinae,train,data/images/Nesomyrmex/casent0189277_p.jpg
casent0192117,Camponotus,Camponotus dufouri,formicinae,train,data/images/Camponotus/casent0192117_p.jpg
casent0193045,Crematogaster,Crematogaster lobata,myrmicinae,train,data/images/Crematogaster/casent0193045_d.jpg
casent0195294,Camponotus,Camponotus repens,formicinae,train,data/images/Camponotus/casent0195294_p.jpg
casent0198009,Pheidole,Pheidole maro,myrmicinae,train,data/images/Pheidole/casent0198009_p.jpg
casent0209055,Camponotus,Camponotus imitator,formicinae,train,data/images/Camponotus/casent0209055_p.jpg
casent0217757,Tetramorium,Tetramorium cognatum,myrmicinae,test,data/images/Tetramorium/casent0217757_p.jpg
casent0230800,Pheidole,Pheidole flavodepressa,myrmicinae,train,data/images/Pheidole/casent0230800_p.jpg
casent0235036,Pheidole,Pheidole tenebrovulgaris,myrmicinae,train,data/images/Pheidole/casent0235036_p.jpg
casent0274442,Syllophopsis,Syllophopsis fisheri,myrmicinae,train,data/images/Syllophopsis/casent0274442_d.jpg
casent0274827,Cataulacus,Cataulacus porcatus,myrmicinae,train,data/images/Cataulacus/casent0274827_p.jpg
casent0291293,Syllophopsis,,myrmicinae,train,data/images/Syllophopsis/casent0291293_p.jpg
casent0299307,Pheidole,Pheidole maro,myrmicinae,train,data/images/Pheidole/casent0299307_p.jpg
casent0300018,Camponotus,Camponotus vano,formicinae,train,data/images/Camponotus/casent0300018_p.jpg
casent0300904,Pachycondyla,Euponera sikorae,ponerinae,test,data/images/Pachycondyla/casent0300904_p.jpg
casent0317397,Mystrium,Mystrium eques,amblyoponinae,test,data/images/Mystrium/casent0317397_p.jpg
casent0317582,Mystrium,Mystrium mirror,amblyoponinae,test,data/images/Mystrium/casent0317582_p.jpg
casent0317758,Crematogaster,Crematogaster maina,myrmicinae,train,data/images/Crematogaster/casent0317758_p.jpg
casent0317759,Crematogaster,Crematogaster maina,myrmicinae,test,data/images/Crematogaster/casent0317759_p.jpg
casent0318920,Mystrium,Mystrium shadow,amblyoponinae,train,data/images/Mystrium/casent0318920_p.jpg
casent0389498,Pachycondyla,Pachycondyla darwinii,ponerinae,train,data/images/Pachycondyla/casent0389498_p.jpg
casent0393113,Nesomyrmex,Nesomyrmex flavus,myrmicinae,train,data/images/Nesomyrmex/casent0393113_p.jpg
casent0393121,Nesomyrmex,Nesomyrmex striatus,myrmicinae,train,data/images/Nesomyrmex/casent0393121_p.jpg
casent0401520,Monomorium,Monomorium flavimembra,myrmicinae,train,data/images/Monomorium/casent0401520_p.jpg
casent0403269,Pheidole,Pheidole similis,myrmicinae,train,data/images/Pheidole/casent0403269_p.jpg
casent0408976,Camponotus,Camponotus lamosy,formicinae,train,data/images/Camponotus/casent0408976_p.jpg
casent0409559,Tetraponera,Tetraponera variegata,pseudomyrmecinae,test,data/images/Tetraponera/casent0409559_p.jpg
casent0410131,Bothroponera,Bothroponera cambouei,ponerinae,train,data/images/Bothroponera/casent0410131_p.jpg
casent0410152,Bothroponera,,ponerinae,train,data/images/Bothroponera/casent0410152_p.jpg
casent0410164,Bothroponera,Bothroponera comorensis,ponerinae,train,data/images/Bothroponera/casent0410164_p.jpg
casent0412167,Monomorium,Monomorium termitobium,myrmicinae,train,data/images/Monomorium/casent0412167_p.jpg
casent0416250,Platythyrea,Platythyrea arthuri,ponerinae,train,data/images/Platythyrea/casent0416250_p.jpg
casent0416368,Anochetus,Anochetus goodmani,ponerinae,train,data/images/Anochetus/casent0416368_p.jpg
casent0419034,Technomyrmex,Technomyrmex difficilis,dolichoderinae,train,data/images/Technomyrmex/casent0419034_p.jpg
casent0419194,Technomyrmex,Technomyrmex difficilis,dolichoderinae,train,data/images/Technomyrmex/casent0419194_p.jpg
casent0421554,Aphaenogaster,Aphaenogaster swammerdami,myrmicinae,train,data/images/Aphaenogaster/casent0421554_p.jpg
casent0422630,Nesomyrmex,Nesomyrmex nitidus,myrmicinae,train,data/images/Nesomyrmex/casent0422630_p.jpg
casent0423124,Crematogaster,Crematogaster lobata,myrmicinae,train,data/images/Crematogaster/casent0423124_p.jpg
casent0429930,Mystrium,Mystrium mysticum,amblyoponinae,test,data/images/Mystrium/casent0429930_p.jpg
casent0429953,Mystrium,Mystrium mysticum,amblyoponinae,train,data/images/Mystrium/casent0429953_p.jpg
casent0429955,Mystrium,Mystrium mysticum,amblyoponinae,train,data/images/Mystrium/casent0429955_p.jpg
casent0430421,Meranoplus,Meranoplus mayri,myrmicinae,train,data/images/Meranoplus/casent0430421_p.jpg
casent0430841,Syllophopsis,Syllophopsis fisheri,myrmicinae,train,data/images/Syllophopsis/casent0430841_p.jpg
casent0433301,Monomorium,Monomorium versicolor,myrmicinae,train,data/images/Monomorium/casent0433301_p.jpg
casent0435387,Technomyrmex,Technomyrmex fisheri,dolichoderinae,test,data/images/Technomyrmex/casent0435387_p.jpg
casent0435450,Technomyrmex,Technomyrmex docens,dolichoderinae,train,data/images/Technomyrmex/casent0435450_p.jpg
casent0435894,Cataulacus,Cataulacus oberthueri,myrmicinae,train,data/images/Cataulacus/casent0435894_p.jpg
casent0435903,Cataulacus,Cataulacus oberthueri,myrmicinae,train,data/images/Cataulacus/casent0435903_p.jpg
casent0436719,Strumigenys,Strumigenys chroa,myrmicinae,train,data/images/Strumigenys/casent0436719_p.jpg
casent0439766,Technomyrmex,Technomyrmex docens,dolichoderinae,train,data/images/Technomyrmex/casent0439766_p.jpg
casent0442208,Monomorium,Monomorium lepidum,myrmicinae,test,data/images/Monomorium/casent0442208_p.jpg
casent0442524,Monomorium,Monomorium versicolor,myrmicinae,train,data/images/Monomorium/casent0442524_p.jpg
casent0443365,Technomyrmex,Technomyrmex innocens,dolichoderinae,test,data/images/Technomyrmex/casent0443365_p.jpg
casent0443515,Nesomyrmex,Nesomyrmex spinosus,myrmicinae,train,data/images/Nesomyrmex/casent0443515_p.jpg
casent0446582,Terataner,Terataner rufipes,myrmicinae,train,data/images/Terataner/casent0446582_p.jpg
casent0447670,Anochetus,Anochetus madagascarensis,ponerinae,train,data/images/Anochetus/casent0447670_p.jpg
casent0451074,Technomyrmex,Technomyrmex voeltzkowi,dolichoderinae,train,data/images/Technomyrmex/casent0451074_p.jpg
casent0451572,Bothroponera,Bothroponera cambouei,ponerinae,train,data/images/Bothroponera/casent0451572_p.jpg
casent0453961,Tapinoma,Tapinoma subtile,dolichoderinae,train,data/images/Tapinoma/casent0453961_p.jpg
casent0453991,Tapinoma,Tapinoma subtile,dolichoderinae,test,data/images/Tapinoma/casent0453991_p.jpg
casent0454495,Tetramorium,Tetramorium ryanphelanae,myrmicinae,test,data/images/Tetramorium/casent0454495_p.jpg
casent0455428,Nesomyrmex,Nesomyrmex medusus,myrmicinae,train,data/images/Nesomyrmex/casent0455428_p.jpg
casent0456151,Strumigenys,,myrmicinae,train,data/images/Strumigenys/casent0456151_p.jpg
casent0456886,Tapinoma,Tapinoma pallipes,dolichoderinae,train,data/images/Tapinoma/casent0456886_p.jpg
casent0467063,Tetramorium,Tetramorium kelleri,myrmicinae,test,data/images/Tetramorium/casent0467063_p.jpg
casent0470383,Monomorium,Monomorium termitobium,myrmicinae,train,data/images/Monomorium/casent0470383_p.jpg
casent0470747,Monomorium,Monomorium exiguum,myrmicinae,test,data/images/Monomorium/casent0470747_p.jpg
casent0475908,Monomorium,Monomorium sakalavum,myrmicinae,train,data/images/Monomorium/casent0475908_p.jpg
casent0478937,Syllophopsis,Syllophopsis ferodens,myrmicinae,train,data/images/Syllophopsis/casent0478937_p.jpg
casent0481865,Monomorium,Monomorium destructor,myrmicinae,train,data/images/Monomorium/casent0481865_p.jpg
casent0481867,Monomorium,Monomorium destructor,myrmicinae,train,data/images/Monomorium/casent0481867_p.jpg
casent0481871,Monomorium,Monomorium floricola,myrmicinae,train,data/images/Monomorium/casent0481871_p.jpg
casent0485349,Technomyrmex,Technomyrmex fisheri,dolichoderinae,train,data/images/Technomyrmex/casent0485349_p.jpg
casent0485542,Technomyrmex,Technomyrmex innocens,dolichoderinae,train,data/images/Technomyrmex/casent0485542_p.jpg
casent0486683,Meranoplus,Meranoplus radamae,myrmicinae,train,data/images/Meranoplus/casent0486683_p.jpg
casent0486686,Meranoplus,Meranoplus radamae,myrmicinae,train,data/images/Meranoplus/casent0486686_p.jpg
casent0487130,Nesomyrmex,Nesomyrmex madecassus,myrmicinae,train,data/images/Nesomyrmex/casent0487130_p.jpg
casent0487142,Nesomyrmex,Nesomyrmex madecassus,myrmicinae,train,data/images/Nesomyrmex/casent0487142_p.jpg
casent0487553,Cataulacus,Cataulacus ebrardi,myrmicinae,test,data/images/Cataulacus/casent0487553_p.jpg
casent0487725,Camponotus,Camponotus dufouri,formicinae,train,data/images/Camponotus/casent0487725_p.jpg
casent0487769,Cataulacus,Cataulacus regularis,myrmicinae,train,data/images/Cataulacus/casent0487769_p.jpg
casent0487770,Cataulacus,Cataulacus regularis,myrmicinae,train,data/images/Cataulacus/casent0487770_p.jpg
casent0487847,Pachycondyla,Euponera sikorae,ponerinae,train,data/images/Pachycondyla/casent0487847_p.jpg
casent0489647,Aphaenogaster,Aphaenogaster swammerdami,myrmicinae,train,data/images/Aphaenogaster/casent0489647_p.jpg
casent0490190,Monomorium,Monomorium madecassum,myrmicinae,train,data/images/Monomorium/casent0490190_p.jpg
casent0491274,Cataulacus,Cataulacus ebrardi,myrmicinae,train,data/images/Cataulacus/casent0491274_p.jpg
casent0491318,Cataulacus,Cataulacus ebrardi,myrmicinae,train,data/images/Cataulacus/casent0491318_p.jpg
casent0491427,Pheidole,Pheidole bessonii,myrmicinae,train,data/images/Pheidole/casent0491427_p.jpg
casent0491610,Syllophopsis,Syllophopsis fisheri,myrmicinae,train,data/images/Syllophopsis/casent0491610_p.jpg
casent0492794,Tetramorium,Tetramorium obiwan,myrmicinae,train,data/images/Tetramorium/casent0492794_p.jpg
casent0492837,Crematogaster,Crematogaster alafara,myrmicinae,train,data/images/Crematogaster/casent0492837_p.jpg
casent0492888,Camponotus,Camponotus varatra,formicinae,train,data/images/Camponotus/casent0492888_p.jpg
casent0494141,Hypoponera,Hypoponera sakalava,ponerinae,train,data/images/Hypoponera/casent0494141_p.jpg
casent0494149,Tetramorium,Tetramorium severini,myrmicinae,train,data/images/Tetramorium/casent0494149_p.jpg
casent0494701,Pheidole,Pheidole praegrandis,myrmicinae,train,data/images/Pheidole/casent0494701_p.jpg
casent0495513,Bothroponera,Bothroponera cambouei,ponerinae,train,data/images/Bothroponera/casent0495513_p.jpg
casent0497202,Pachycondyla,Euponera sikorae,ponerinae,train,data/images/Pachycondyla/casent0497202_p.jpg
casent0497580,Anochetus,Anochetus grandidieri,ponerinae,train,data/images/Anochetus/casent0497580_p.jpg
casent0497789,Platythyrea,Platythyrea bicuspis,ponerinae,train,data/images/Platythyrea/casent0497789_p.jpg
casent0498309,Anochetus,Anochetus goodmani,ponerinae,train,data/images/Anochetus/casent0498309_p.jpg
casent0498428,Aphaenogaster,Aphaenogaster swammerdami,myrmicinae,train,data/images/Aphaenogaster/casent0498428_p.jpg
casent0498535,Platythyrea,Platythyrea arthuri,ponerinae,train,data/images/Platythyrea/casent0498535_p.jpg
casent0498558,Cataulacus,Cataulacus wasmanni,myrmicinae,train,data/images/Cataulacus/casent0498558_p.jpg
casent0498567,Cataulacus,Cataulacus wasmanni,myrmicinae,test,data/images/Cataulacus/casent0498567_p.jpg
casent0498593,Anochetus,Anochetus madagascarensis,ponerinae,train,data/images/Anochetus/casent0498593_p.jpg
casent0498885,Crematogaster,Crematogaster kelleri,myrmicinae,train,data/images/Crematogaster/casent0498885_p.jpg
casent0498916,Camponotus,Camponotus sada,formicinae,train,data/images/Camponotus/casent0498916_p.jpg
casent0499051,Camponotus,Camponotus raina,formicinae,train,data/images/Camponotus/casent0499051_p.jpg
casent0499163,Terataner,Terataner alluaudi,myrmicinae,train,data/images/Terataner/casent0499163_p.jpg
casent0499525,Odontomachus,Odontomachus coquereli,ponerinae,train,data/images/Odontomachus/casent0499525_p.jpg
casent0499794,Technomyrmex,Technomyrmex mayri,dolichoderinae,test,data/images/Technomyrmex/casent0499794_p.jpg
casent0499800,Strumigenys,Strumigenys dicomas,myrmicinae,train,data/images/Strumigenys/casent0499800_p.jpg
casent0704282,Pheidole,Pheidole masoandro,myrmicinae,test,data/images/Pheidole/casent0704282_p.jpg
casent0720924,Pheidole,Pheidole ambohimanga,myrmicinae,train,data/images/Pheidole/casent0720924_p.jpg
casent0808080,Pheidole,Pheidole ovalinoda,myrmicinae,test,data/images/Pheidole/casent0808080_p.jpg
casent0812061,Cardiocondyla,Cardiocondyla emeryi,myrmicinae,test,data/images/Cardiocondyla/casent0812061_p.jpg
casent0822320,Aphaenogaster,Aphaenogaster swammerdami,myrmicinae,train,data/images/Aphaenogaster/casent0822320_p.jpg
casent0840847,Pachycondyla,Pachycondyla perroti,ponerinae,train,data/images/Pachycondyla/casent0840847_p.jpg
casent0905276,Camponotus,Camponotus maculatus,formicinae,train,data/images/Camponotus/casent0905276_p.jpg
casent0905277,Camponotus,Camponotus maculatus,formicinae,train,data/images/Camponotus/casent0905277_p.jpg
casent0906497,Pheidole,Pheidole maro,myrmicinae,train,data/images/Pheidole/casent0906497_p.jpg
casent0906905,Mystrium,Mystrium rogeri,amblyoponinae,train,data/images/Mystrium/casent0906905_p.jpg
casent0919664,Crematogaster,Crematogaster castanea,myrmicinae,train,data/images/Crematogaster/casent0919664_p.jpg
casent0919845,Nesomyrmex,Nesomyrmex cingulatus,myrmicinae,test,data/images/Nesomyrmex/casent0919845_p.jpg
casent0923194,Pheidole,Pheidole sikorae,myrmicinae,train,data/images/Pheidole/casent0923194_p.jpg
casent0923257,Pheidole,Pheidole alina,myrmicinae,train,data/images/Pheidole/casent0923257_p.jpg
casent0923269,Pheidole,Pheidole indica,myrmicinae,train,data/images/Pheidole/casent0923269_p.jpg
casent0923292,Pheidole,Pheidole mahamavo,myrmicinae,test,data/images/Pheidole/casent0923292_p.jpg
casent0923322,Pheidole,Pheidole sikorae,myrmicinae,train,data/images/Pheidole/casent0923322_p.jpg
casent0923668,Tapinoma,Tapinoma glaesaria,dolichoderinae,train,data/images/Tapinoma/casent0923668_p.jpg
focol2361,Camponotus,Camponotus maculatus,formicinae,train,data/images/Camponotus/focol2361_p.jpg
focol2362,Camponotus,Camponotus maculatus,formicinae,train,data/images/Camponotus/focol2362_p.jpg
focol2363,Camponotus,Camponotus maculatus,formicinae,train,data/images/Camponotus/focol2363_p.jpg
focol2364,Camponotus,Camponotus maculatus,formicinae,train,data/images/Camponotus/focol2364_p.jpg
focol2384,Camponotus,Camponotus maculatus,formicinae,train,data/images/Camponotus/focol2384_p.jpg
focol2385,Camponotus,Camponotus maculatus,formicinae,test,data/images/Camponotus/focol2385_p.jpg
