gbifID,occurrenceID,catalogNumber,specimen_code,view,genusKey,genus,subfamily,species,scientificName,verbatimScientificName,taxonRank,sex,caste,typeStatus,stateProvince,locality,decimalLatitude,decimalLongitude,elevation,eventDate,recordedBy,identifiedBy,image_url,image_title,creator,license,rightsHolder,issues,genus_gbif,shot_index,image_path,image_source,split
865076437,CAS:ANTWEB:casent0005449,casent0005449,casent0005449,p,1320203,Strumigenys,myrmicinae,Strumigenys erynnes,Strumigenys erynnes,,SPECIES,,worker,Paratype,Fianarantsoa,45km S. Ambalavao,-22.21667,47.01667,785.0,1993-09-25,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005449/casent0005449_p_1_high.jpg,casent0005449 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005449_p.jpg,commons,train
865076470,CAS:ANTWEB:casent0005450,casent0005450,casent0005450,p,1320203,Strumigenys,myrmicinae,Strumigenys erynnes,Strumigenys erynnes,,SPECIES,,worker,Paratype,Fianarantsoa,45km S. Ambalavao,-22.21667,47.01667,785.0,1993-09-25,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005450/casent0005450_p_1_high.jpg,casent0005450 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005450_p.jpg,commons,train
865076491,CAS:ANTWEB:casent0005451,casent0005451,casent0005451,p,1320203,Strumigenys,myrmicinae,,"Strumigenys Smith, 1860",,GENUS,,worker,,Antsiranana,"9.2 km WSW Befingotra, Rés. Anjanaharibe-Sud",-14.75,49.46667,1180.0,1994-11-07,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005451/casent0005451_p_1_high.jpg,casent0005451 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005451_p.jpg,commons,train
865076447,CAS:ANTWEB:casent0005453,casent0005453,casent0005453,p,1320203,Strumigenys,myrmicinae,,"Strumigenys Smith, 1860",,GENUS,,worker,Paratype,Toliara,"13 km NW Enakara, Rés. Andohahela",-24.55,46.8,1250.0,1992-11-30,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005453/casent0005453_p_1_high.jpg,casent0005453 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005453_p.jpg,commons,train
865076472,CAS:ANTWEB:casent0005454,casent0005454,casent0005454,p,1320203,Strumigenys,myrmicinae,,"Strumigenys Smith, 1860",,GENUS,,worker,Paratype,Fianarantsoa,"43 km S Ambalavao, Rés. Andringitra",-22.23333,47.0,825.0,1993-10-09,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005454/casent0005454_p_1_high.jpg,casent0005454 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005454_p.jpg,commons,test
865076497,CAS:ANTWEB:casent0005455,casent0005455,casent0005455,p,1320203,Strumigenys,myrmicinae,Strumigenys olsoni,Strumigenys olsoni,,SPECIES,,worker,Paratype,Toliara,"48 km ENE Morondava, Kirindy",-20.06667,44.65,30.0,1991-01-07,D.M. Olson,Brian L. Fisher,https://www.antweb.org/images/casent0005455/casent0005455_p_1_high.jpg,casent0005455 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005455_p.jpg,commons,train
865076495,CAS:ANTWEB:casent0005456,casent0005456,casent0005456,p,1320203,Strumigenys,myrmicinae,Strumigenys serket,Strumigenys serket,,SPECIES,,worker,Paratype,Toamasina,"6.3 km S Ambanizana, Andranobe",-15.6813,49.958,25.0,1993-11-14,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005456/casent0005456_p_1_high.jpg,casent0005456 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005456_p.jpg,commons,train
865076524,CAS:ANTWEB:casent0005457,casent0005457,casent0005457,p,1320203,Strumigenys,myrmicinae,Strumigenys seti,Strumigenys seti,,SPECIES,,worker,Paratype,Antsiranana,"11.0 km WSW Befingotra, Rés. Anjanaharibe-Sud",-14.75,49.45,1565.0,1994-11-16,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005457/casent0005457_p_1_high.jpg,casent0005457 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005457_p.jpg,commons,train
865076476,CAS:ANTWEB:casent0005458,casent0005458,casent0005458,p,1320203,Strumigenys,myrmicinae,Strumigenys seti,Strumigenys seti,,SPECIES,,worker,Paratype,Antsiranana,"11.0 km WSW Befingotra, Rés. Anjanaharibe-Sud",-14.75,49.45,1565.0,1994-11-16,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005458/casent0005458_p_1_high.jpg,casent0005458 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005458_p.jpg,commons,train
865076502,CAS:ANTWEB:casent0005459,casent0005459,casent0005459,p,1320203,Strumigenys,myrmicinae,Strumigenys seti,Strumigenys seti,,SPECIES,,worker,Paratype,Antsiranana,"11.0 km WSW Befingotra, Rés. Anjanaharibe-Sud",-14.75,49.45,1565.0,1994-11-16,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005459/casent0005459_p_1_high.jpg,casent0005459 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005459_p.jpg,commons,train
865076532,CAS:ANTWEB:casent0005461,casent0005461,casent0005461,p,1320203,Strumigenys,myrmicinae,,"Strumigenys Smith, 1860",,GENUS,,worker,,Fianarantsoa,"28 km. SSW Ambositra, Ankazomivady",-20.775,47.16833,1670.0,1998-01-11,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005461/casent0005461_p_1_high.jpg,casent0005461 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005461_p.jpg,commons,train
865076496,CAS:ANTWEB:casent0005462,casent0005462,casent0005462,p,1320203,Strumigenys,myrmicinae,Strumigenys victrix,Strumigenys victrix,,SPECIES,,worker,Paratype,Fianarantsoa,45km S. Ambalavao,-22.21667,47.01667,785.0,1993-09-25,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005462/casent0005462_p_1_high.jpg,casent0005462 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005462_p.jpg,commons,test
865076520,CAS:ANTWEB:casent0005463,casent0005463,casent0005463,p,1320203,Strumigenys,myrmicinae,Strumigenys victrix,Strumigenys victrix,,SPECIES,,worker,Paratype,Fianarantsoa,45km S. Ambalavao,-22.21667,47.01667,785.0,1993-09-25,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005463/casent0005463_p_1_high.jpg,casent0005463 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005463_p.jpg,commons,train
865076473,CAS:ANTWEB:casent0005464,casent0005464,casent0005464,p,1320203,Strumigenys,myrmicinae,Strumigenys victrix,Strumigenys victrix,,SPECIES,,worker,Paratype,Fianarantsoa,45km S. Ambalavao,-22.21667,47.01667,785.0,1993-09-25,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005464/casent0005464_p_1_high.jpg,casent0005464 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005464_p.jpg,commons,train
865076499,CAS:ANTWEB:casent0005465,casent0005465,casent0005465,p,1320203,Strumigenys,myrmicinae,Strumigenys abdera,Strumigenys abdera Fisher,,SPECIES,,worker,Paratype,Fianarantsoa,"40 km S Ambalavao, Rés. Andringitra",-22.21667,46.96667,1275.0,1993-10-15,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005465/casent0005465_p_1_high.jpg,casent0005465 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2010",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005465_p.jpg,commons,train
865076467,CAS:ANTWEB:casent0005466,casent0005466,casent0005466,p,1320203,Strumigenys,myrmicinae,Strumigenys abdera,Strumigenys abdera Fisher,,SPECIES,,worker,Holotype,Fianarantsoa,"40 km S Ambalavao, Rés. Andringitra",-22.21667,46.96667,1275.0,1993-10-15,Brian L. Fisher,,https://www.antweb.org/images/casent0005466/casent0005466_p_1_high.jpg,casent0005466 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005466_p.jpg,commons,train
865076492,CAS:ANTWEB:casent0005467,casent0005467,casent0005467,p,1320203,Strumigenys,myrmicinae,Strumigenys actis,Strumigenys actis Fisher,,SPECIES,,worker,Holotype,Fianarantsoa,"43 km S Ambalavao, Rés. Andringitra",-22.23333,47.0,825.0,1993-10-05,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005467/casent0005467_p_1_high.jpg,casent0005467 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005467_p.jpg,commons,train
865076508,CAS:ANTWEB:casent0005468,casent0005468,casent0005468,p,1320203,Strumigenys,myrmicinae,Strumigenys admixta,Strumigenys admixta Fisher,,SPECIES,,worker,Paratype,Toamasina,"5.3 km SSE Ambanizana, Andranobe",-15.67133,49.97395,425.0,1993-11-21,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005468/casent0005468_p_1_high.jpg,casent0005468 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005468_p.jpg,commons,train
865076530,CAS:ANTWEB:casent0005469,casent0005469,casent0005469,p,1320203,Strumigenys,myrmicinae,Strumigenys admixta,Strumigenys admixta Fisher,,SPECIES,,worker,Paratype,Toamasina,"5.3 km SSE Ambanizana, Andranobe",-15.67133,49.97395,425.0,1993-11-21,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005469/casent0005469_p_1_high.jpg,casent0005469 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005469_p.jpg,commons,train
865076518,CAS:ANTWEB:casent0005470,casent0005470,casent0005470,p,1320203,Strumigenys,myrmicinae,Strumigenys admixta,Strumigenys admixta Fisher,,SPECIES,,worker,Paratype,Toamasina,"5.3 km SSE Ambanizana, Andranobe",-15.67133,49.97395,425.0,1993-11-21,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005470/casent0005470_p_1_high.jpg,casent0005470 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005470_p.jpg,commons,train
865076468,CAS:ANTWEB:casent0005472,casent0005472,casent0005472,p,1320203,Strumigenys,myrmicinae,Strumigenys adsita,Strumigenys adsita Fisher,,SPECIES,,worker,Paratype,Fianarantsoa,"28 km. SSW Ambositra, Ankazomivady",-20.775,47.16833,1670.0,1998-01-12,H.G. Robertson,Brian L. Fisher,https://www.antweb.org/images/casent0005472/casent0005472_p_1_high.jpg,casent0005472 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005472_p.jpg,commons,train
865076489,CAS:ANTWEB:casent0005473,casent0005473,casent0005473,p,1320203,Strumigenys,myrmicinae,Strumigenys adsita,Strumigenys adsita Fisher,,SPECIES,,worker,Paratype,Fianarantsoa,"28 km. SSW Ambositra, Ankazomivady",-20.775,47.16833,1670.0,1998-01-12,H.G. Robertson,Brian L. Fisher,https://www.antweb.org/images/casent0005473/casent0005473_p_1_high.jpg,casent0005473 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005473_p.jpg,commons,test
865076534,CAS:ANTWEB:casent0005474,casent0005474,casent0005474,p,1320203,Strumigenys,myrmicinae,Strumigenys adsita,Strumigenys adsita Fisher,,SPECIES,,worker,Paratype,Fianarantsoa,"28 km. SSW Ambositra, Ankazomivady",-20.775,47.16833,1670.0,1998-01-12,H.G. Robertson,Brian L. Fisher,https://www.antweb.org/images/casent0005474/casent0005474_p_1_high.jpg,casent0005474 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005474_p.jpg,commons,test
865076513,CAS:ANTWEB:casent0005478,casent0005478,casent0005478,p,1320203,Strumigenys,myrmicinae,Strumigenys agra,Strumigenys agra Fisher,,SPECIES,,worker,,Toamasina,"6.9 km NE Ambanizana, Ambohitsitondroina",-15.58506,50.00952,825.0,1993-12-02,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005478/casent0005478_p_1_high.jpg,casent0005478 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005478_p.jpg,commons,train
865076498,CAS:ANTWEB:casent0005479,casent0005479,casent0005479,p,1320203,Strumigenys,myrmicinae,Strumigenys agra,Strumigenys agra Fisher,,SPECIES,,worker,Holotype,Toamasina,"6.9 km NE Ambanizana, Ambohitsitondroina",-15.58506,50.00952,825.0,1993-12-02,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005479/casent0005479_p_1_high.jpg,casent0005479 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005479_p.jpg,commons,train
865076538,CAS:ANTWEB:casent0005481,casent0005481,casent0005481,p,1320203,Strumigenys,myrmicinae,Strumigenys agra,Strumigenys agra Fisher,,SPECIES,,worker,,Toamasina,"6.9 km NE Ambanizana, Ambohitsitondroina",-15.58506,50.00952,825.0,1993-12-02,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0005481/casent0005481_p_1_high.jpg,casent0005481 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005481_p.jpg,commons,train
865076516,CAS:ANTWEB:casent0005483,casent0005483,casent0005483,p,1320203,Strumigenys,myrmicinae,Strumigenys alapa,Strumigenys alapa Fisher,,SPECIES,,worker,Holotype,Toliara,"Beza-Mahafaly, 27 km E Betioky",-23.65,44.63333,135.0,1997-04-23,Brian L. Fisher,D. Booher,https://www.antweb.org/images/casent0005483/casent0005483_p_1_high.jpg,casent0005483 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005483_p.jpg,commons,train
865076525,CAS:ANTWEB:casent0005484,casent0005484,casent0005484,p,1320203,Strumigenys,myrmicinae,Strumigenys ampyx,Strumigenys ampyx Fisher,,SPECIES,,worker,Holotype,Fianarantsoa,"Isalo Nat. Park,Ranohira Canion de Singe forest",-22.48333,45.55,800.0,1993-02-17,Emile Rajeriarison,Brian L. Fisher,https://www.antweb.org/images/casent0005484/casent0005484_p_1_high.jpg,casent0005484 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005484_p.jpg,commons,train
865076511,CAS:ANTWEB:casent0005485,casent0005485,casent0005485,p,1320203,Strumigenys,myrmicinae,Strumigenys ampyx,Strumigenys ampyx Fisher,,SPECIES,,worker,Paratype,Fianarantsoa,"Isalo Nat. Park,Ranohira Canion de Singe forest",-22.48333,45.55,800.0,1993-02-17,Emile Rajeriarison,Brian L. Fisher,https://www.antweb.org/images/casent0005485/casent0005485_p_1_high.jpg,casent0005485 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0005485_p.jpg,commons,test
