specimen_code,genus,split,gbifID,eventDate,image_url,image_path,download_failed,error
casent0005498,Strumigenys,train,865076545,1994-11-07,https://www.antweb.org/images/casent0005498/casent0005498_p_1_high.jpg,data/images/Strumigenys/casent0005498_p.jpg,True,HTTP 404
casent0005499,Strumigenys,test,865076522,1994-11-10,https://www.antweb.org/images/casent0005499/casent0005499_p_1_high.jpg,data/images/Strumigenys/casent0005499_p.jpg,True,HTTP 404
casent0005500,Strumigenys,train,865076566,1998-11-08,https://www.antweb.org/images/casent0005500/casent0005500_p_1_high.jpg,data/images/Strumigenys/casent0005500_p.jpg,True,HTTP 404
casent0005501,Strumigenys,train,865076546,1994-11-09,https://www.antweb.org/images/casent0005501/casent0005501_p_1_high.jpg,data/images/Strumigenys/casent0005501_p.jpg,True,HTTP 404
casent0005502,Strumigenys,train,865076549,1998-11-08,https://www.antweb.org/images/casent0005502/casent0005502_p_1_high.jpg,data/images/Strumigenys/casent0005502_p.jpg,True,HTTP 404
casent0005503,Strumigenys,test,865076565,1998-11-08,https://www.antweb.org/images/casent0005503/casent0005503_p_1_high.jpg,data/images/Strumigenys/casent0005503_p.jpg,True,HTTP 404
casent0005504,Strumigenys,train,865076535,1998-11-08,https://www.antweb.org/images/casent0005504/casent0005504_p_1_high.jpg,data/images/Strumigenys/casent0005504_p.jpg,True,HTTP 404
casent0005506,Strumigenys,test,865076514,1993-11-27,https://www.antweb.org/images/casent0005506/casent0005506_p_1_high.jpg,data/images/Strumigenys/casent0005506_p.jpg,True,HTTP 404
casent0005507,Strumigenys,train,865076541,1993-10-05,https://www.antweb.org/images/casent0005507/casent0005507_p_1_high.jpg,data/images/Strumigenys/casent0005507_p.jpg,True,HTTP 404
casent0005508,Strumigenys,train,865076552,1993-11-25,https://www.antweb.org/images/casent0005508/casent0005508_p_1_high.jpg,data/images/Strumigenys/casent0005508_p.jpg,True,HTTP 404
casent0005509,Strumigenys,train,865076529,1993-11-21,https://www.antweb.org/images/casent0005509/casent0005509_p_1_high.jpg,data/images/Strumigenys/casent0005509_p.jpg,True,HTTP 404
casent0005510,Strumigenys,train,865076533,1996-01-21,https://www.antweb.org/images/casent0005510/casent0005510_p_1_high.jpg,data/images/Strumigenys/casent0005510_p.jpg,True,HTTP 404
casent0005511,Strumigenys,train,865076578,1996-01-21,https://www.antweb.org/images/casent0005511/casent0005511_p_1_high.jpg,data/images/Strumigenys/casent0005511_p.jpg,True,HTTP 404
casent0005512,Strumigenys,train,865076550,1993-11-21,https://www.antweb.org/images/casent0005512/casent0005512_p_1_high.jpg,data/images/Strumigenys/casent0005512_p.jpg,True,HTTP 404
casent0005513,Strumigenys,train,865076553,1993-09-25,https://www.antweb.org/images/casent0005513/casent0005513_p_1_high.jpg,data/images/Strumigenys/casent0005513_p.jpg,True,HTTP 404
casent0005514,Strumigenys,train,865076584,1993-09-25,https://www.antweb.org/images/casent0005514/casent0005514_p_1_high.jpg,data/images/Strumigenys/casent0005514_p.jpg,True,HTTP 404
casent0005515,Strumigenys,test,865076564,1993-09-25,https://www.antweb.org/images/casent0005515/casent0005515_p_1_high.jpg,data/images/Strumigenys/casent0005515_p.jpg,True,HTTP 404
casent0005516,Strumigenys,train,865076555,1993-09-25,https://www.antweb.org/images/casent0005516/casent0005516_p_1_high.jpg,data/images/Strumigenys/casent0005516_p.jpg,True,HTTP 404
casent0005517,Strumigenys,test,865076572,1993-09-25,https://www.antweb.org/images/casent0005517/casent0005517_p_1_high.jpg,data/images/Strumigenys/casent0005517_p.jpg,True,HTTP 404
casent0005518,Strumigenys,train,865076575,1994-11-09,https://www.antweb.org/images/casent0005518/casent0005518_p_1_high.jpg,data/images/Strumigenys/casent0005518_p.jpg,True,HTTP 404
casent0005519,Strumigenys,train,865076561,1994-11-09,https://www.antweb.org/images/casent0005519/casent0005519_p_1_high.jpg,data/images/Strumigenys/casent0005519_p.jpg,True,HTTP 404
casent0005520,Strumigenys,train,865076537,1994-11-09,https://www.antweb.org/images/casent0005520/casent0005520_p_1_high.jpg,data/images/Strumigenys/casent0005520_p.jpg,True,HTTP 404
casent0005521,Strumigenys,train,865076571,1994-11-09,https://www.antweb.org/images/casent0005521/casent0005521_p_1_high.jpg,data/images/Strumigenys/casent0005521_p.jpg,True,HTTP 404
casent0005522,Strumigenys,train,865076551,1994-10-19,https://www.antweb.org/images/casent0005522/casent0005522_p_1_high.jpg,data/images/Strumigenys/casent0005522_p.jpg,True,HTTP 404
casent0005523,Strumigenys,test,865076593,1996-01-21,https://www.antweb.org/images/casent0005523/casent0005523_p_1_high.jpg,data/images/Strumigenys/casent0005523_p.jpg,True,HTTP 404
casent0005524,Strumigenys,train,865076589,1994-11-29/1994-12-04,https://www.antweb.org/images/casent0005524/casent0005524_p_1_high.jpg,data/images/Strumigenys/casent0005524_p.jpg,True,HTTP 404
casent0005527,Strumigenys,train,865076569,1994-11-16,https://www.antweb.org/images/casent0005527/casent0005527_p_1_high.jpg,data/images/Strumigenys/casent0005527_p.jpg,True,HTTP 404
casent0005528,Strumigenys,train,865076547,1993-10-23,https://www.antweb.org/images/casent0005528/casent0005528_p_1_high.jpg,data/images/Strumigenys/casent0005528_p.jpg,True,HTTP 404
casent0005529,Strumigenys,train,865076583,1993-11-14,https://www.antweb.org/images/casent0005529/casent0005529_p_1_high.jpg,data/images/Strumigenys/casent0005529_p.jpg,True,HTTP 404
casent0005531,Strumigenys,train,865076577,1993-11-14,https://www.antweb.org/images/casent0005531/casent0005531_p_1_high.jpg,data/images/Strumigenys/casent0005531_p.jpg,True,HTTP 404
casent0005532,Strumigenys,test,865076562,1993-11-14,https://www.antweb.org/images/casent0005532/casent0005532_p_1_high.jpg,data/images/Strumigenys/casent0005532_p.jpg,True,HTTP 404
casent0005533,Strumigenys,train,865076554,1993-10-23,https://www.antweb.org/images/casent0005533/casent0005533_p_1_high.jpg,data/images/Strumigenys/casent0005533_p.jpg,True,HTTP 404
casent0005534,Strumigenys,train,865076536,1993-10-23,https://www.antweb.org/images/casent0005534/casent0005534_p_1_high.jpg,data/images/Strumigenys/casent0005534_p.jpg,True,HTTP 404
casent0005535,Strumigenys,test,865076559,1990-11-28,https://www.antweb.org/images/casent0005535/casent0005535_p_1_high.jpg,data/images/Strumigenys/casent0005535_p.jpg,True,HTTP 404
casent0005536,Strumigenys,train,865076603,1994-11-25,https://www.antweb.org/images/casent0005536/casent0005536_p_1_high.jpg,data/images/Strumigenys/casent0005536_p.jpg,True,HTTP 404
casent0005537,Strumigenys,train,865076567,1994-11-25,https://www.antweb.org/images/casent0005537/casent0005537_p_1_high.jpg,data/images/Strumigenys/casent0005537_p.jpg,True,HTTP 404
casent0005538,Strumigenys,train,865076574,1974-11-20/1974-11-30,https://www.antweb.org/images/casent0005538/casent0005538_p_1_high.jpg,data/images/Strumigenys/casent0005538_p.jpg,True,HTTP 404
casent0005539,Strumigenys,train,865076590,1974-11-20/1974-11-30,https://www.antweb.org/images/casent0005539/casent0005539_p_1_high.jpg,data/images/Strumigenys/casent0005539_p.jpg,True,HTTP 404
casent0005540,Strumigenys,train,865076579,1974-11-20/1974-11-30,https://www.antweb.org/images/casent0005540/casent0005540_p_1_high.jpg,data/images/Strumigenys/casent0005540_p.jpg,True,HTTP 404
casent0005541,Strumigenys,train,865076582,1974-11-20/1974-11-30,https://www.antweb.org/images/casent0005541/casent0005541_p_1_high.jpg,data/images/Strumigenys/casent0005541_p.jpg,True,HTTP 404
casent0005542,Strumigenys,train,865076607,1993-12-02,https://www.antweb.org/images/casent0005542/casent0005542_p_1_high.jpg,data/images/Strumigenys/casent0005542_p.jpg,True,HTTP 404
casent0005543,Strumigenys,test,865076599,1993-12-02,https://www.antweb.org/images/casent0005543/casent0005543_p_1_high.jpg,data/images/Strumigenys/casent0005543_p.jpg,True,HTTP 404
casent0005544,Strumigenys,train,865076592,1993-12-02,https://www.antweb.org/images/casent0005544/casent0005544_p_1_high.jpg,data/images/Strumigenys/casent0005544_p.jpg,True,HTTP 404
casent0005546,Strumigenys,train,865076595,1993-12-02,https://www.antweb.org/images/casent0005546/casent0005546_p_1_high.jpg,data/images/Strumigenys/casent0005546_p.jpg,True,HTTP 404
casent0005549,Strumigenys,train,865076601,1993-12-02,https://www.antweb.org/images/casent0005549/casent0005549_p_1_high.jpg,data/images/Strumigenys/casent0005549_p.jpg,True,HTTP 404
casent0005550,Strumigenys,train,865076587,1999-01-18/1999-01-21,https://www.antweb.org/images/casent0005550/casent0005550_p_1_high.jpg,data/images/Strumigenys/casent0005550_p.jpg,True,HTTP 404
casent0005551,Strumigenys,train,865076611,1999-01-18/1999-01-21,https://www.antweb.org/images/casent0005551/casent0005551_p_1_high.jpg,data/images/Strumigenys/casent0005551_p.jpg,True,HTTP 404
casent0005552,Strumigenys,train,865076633,1993-11-18,https://www.antweb.org/images/casent0005552/casent0005552_p_1_high.jpg,data/images/Strumigenys/casent0005552_p.jpg,True,HTTP 404
casent0005553,Strumigenys,train,865076658,1993-11-20,https://www.antweb.org/images/casent0005553/casent0005553_p_1_high.jpg,data/images/Strumigenys/casent0005553_p.jpg,True,HTTP 404
casent0005556,Strumigenys,train,865076732,1994-11-09,https://www.antweb.org/images/casent0005556/casent0005556_p_1_high.jpg,data/images/Strumigenys/casent0005556_p.jpg,True,HTTP 404
casent0005557,Strumigenys,train,865076614,1994-11-09,https://www.antweb.org/images/casent0005557/casent0005557_p_1_high.jpg,data/images/Strumigenys/casent0005557_p.jpg,True,HTTP 404
casent0005558,Strumigenys,train,865076639,1994-11-09,https://www.antweb.org/images/casent0005558/casent0005558_p_1_high.jpg,data/images/Strumigenys/casent0005558_p.jpg,True,HTTP 404
casent0005559,Strumigenys,train,865076663,1994-11-09,https://www.antweb.org/images/casent0005559/casent0005559_p_1_high.jpg,data/images/Strumigenys/casent0005559_p.jpg,True,HTTP 404
casent0005560,Strumigenys,train,865076688,1972-11-29,https://www.antweb.org/images/casent0005560/casent0005560_p_1_high.jpg,data/images/Strumigenys/casent0005560_p.jpg,True,HTTP 404
casent0005561,Strumigenys,train,865076714,1972-11-29,https://www.antweb.org/images/casent0005561/casent0005561_p_1_high.jpg,data/images/Strumigenys/casent0005561_p.jpg,True,HTTP 404
casent0005562,Strumigenys,test,865076739,1972-11-29,https://www.antweb.org/images/casent0005562/casent0005562_p_1_high.jpg,data/images/Strumigenys/casent0005562_p.jpg,True,HTTP 404
casent0005563,Strumigenys,train,865076761,1972-11-29,https://www.antweb.org/images/casent0005563/casent0005563_p_1_high.jpg,data/images/Strumigenys/casent0005563_p.jpg,True,HTTP 404
casent0005564,Strumigenys,train,865076793,1994-11-16,https://www.antweb.org/images/casent0005564/casent0005564_p_1_high.jpg,data/images/Strumigenys/casent0005564_p.jpg,True,HTTP 404
casent0005565,Strumigenys,train,865076819,1994-11-16,https://www.antweb.org/images/casent0005565/casent0005565_p_1_high.jpg,data/images/Strumigenys/casent0005565_p.jpg,True,HTTP 404
casent0005566,Strumigenys,test,865076597,1993-02-20,https://www.antweb.org/images/casent0005566/casent0005566_p_1_high.jpg,data/images/Strumigenys/casent0005566_p.jpg,True,HTTP 404
casent0005568,Strumigenys,test,865076647,1993-02-20,https://www.antweb.org/images/casent0005568/casent0005568_p_1_high.jpg,data/images/Strumigenys/casent0005568_p.jpg,True,HTTP 404
casent0005569,Strumigenys,test,865076679,1999-01-18/1999-01-21,https://www.antweb.org/images/casent0005569/casent0005569_p_1_high.jpg,data/images/Strumigenys/casent0005569_p.jpg,True,HTTP 404
casent0005570,Strumigenys,test,865076703,1999-01-21/1999-01-24,https://www.antweb.org/images/casent0005570/casent0005570_p_1_high.jpg,data/images/Strumigenys/casent0005570_p.jpg,True,HTTP 404
casent0005571,Strumigenys,train,865076728,1999-01-18/1999-01-21,https://www.antweb.org/images/casent0005571/casent0005571_p_1_high.jpg,data/images/Strumigenys/casent0005571_p.jpg,True,HTTP 404
casent0005572,Strumigenys,train,865076753,1999-01-18/1999-01-21,https://www.antweb.org/images/casent0005572/casent0005572_p_1_high.jpg,data/images/Strumigenys/casent0005572_p.jpg,True,HTTP 404
casent0005573,Strumigenys,train,865076777,1993-12-02,https://www.antweb.org/images/casent0005573/casent0005573_p_1_high.jpg,data/images/Strumigenys/casent0005573_p.jpg,True,HTTP 404
casent0005574,Strumigenys,train,865076803,1993-12-02,https://www.antweb.org/images/casent0005574/casent0005574_p_1_high.jpg,data/images/Strumigenys/casent0005574_p.jpg,True,HTTP 404
casent0005575,Strumigenys,train,865076586,1993-12-02,https://www.antweb.org/images/casent0005575/casent0005575_p_1_high.jpg,data/images/Strumigenys/casent0005575_p.jpg,True,HTTP 404
casent0005576,Strumigenys,train,865076613,1993-12-02,https://www.antweb.org/images/casent0005576/casent0005576_p_1_high.jpg,data/images/Strumigenys/casent0005576_p.jpg,True,HTTP 404
casent0005577,Strumigenys,test,865076637,1993-10-15,https://www.antweb.org/images/casent0005577/casent0005577_p_1_high.jpg,data/images/Strumigenys/casent0005577_p.jpg,True,HTTP 404
casent0005578,Strumigenys,test,865076661,1993-10-15,https://www.antweb.org/images/casent0005578/casent0005578_p_1_high.jpg,data/images/Strumigenys/casent0005578_p.jpg,True,HTTP 404
casent0005579,Strumigenys,train,865076687,1993-10-15,https://www.antweb.org/images/casent0005579/casent0005579_p_1_high.jpg,data/images/Strumigenys/casent0005579_p.jpg,True,HTTP 404
casent0005580,Strumigenys,train,865076712,1993-10-15,https://www.antweb.org/images/casent0005580/casent0005580_p_1_high.jpg,data/images/Strumigenys/casent0005580_p.jpg,True,HTTP 404
casent0005581,Strumigenys,test,865076736,1996-01-21,https://www.antweb.org/images/casent0005581/casent0005581_p_1_high.jpg,data/images/Strumigenys/casent0005581_p.jpg,False,
casent0005582,Strumigenys,train,865076763,1996-01-21,https://www.antweb.org/images/casent0005582/casent0005582_p_1_high.jpg,data/images/Strumigenys/casent0005582_p.jpg,True,HTTP 404
casent0005583,Strumigenys,train,865076788,1996-01-21,https://www.antweb.org/images/casent0005583/casent0005583_p_1_high.jpg,data/images/Strumigenys/casent0005583_p.jpg,True,HTTP 404
casent0005584,Strumigenys,test,865076568,1996-01-21,https://www.antweb.org/images/casent0005584/casent0005584_p_1_high.jpg,data/images/Strumigenys/casent0005584_p.jpg,True,HTTP 404
casent0005585,Strumigenys,train,865076596,1996-01-21,https://www.antweb.org/images/casent0005585/casent0005585_p_1_high.jpg,data/images/Strumigenys/casent0005585_p.jpg,True,HTTP 404
casent0005586,Strumigenys,train,865076623,1996-01-21,https://www.antweb.org/images/casent0005586/casent0005586_p_1_high.jpg,data/images/Strumigenys/casent0005586_p.jpg,True,HTTP 404
casent0005587,Strumigenys,test,865076645,1996-01-21,https://www.antweb.org/images/casent0005587/casent0005587_p_1_high.jpg,data/images/Strumigenys/casent0005587_p.jpg,True,HTTP 404
casent0005588,Strumigenys,train,865076667,1996-01-21,https://www.antweb.org/images/casent0005588/casent0005588_p_1_high.jpg,data/images/Strumigenys/casent0005588_p.jpg,True,HTTP 404
casent0005589,Strumigenys,train,865076691,1993-11-21,https://www.antweb.org/images/casent0005589/casent0005589_p_1_high.jpg,data/images/Strumigenys/casent0005589_p.jpg,True,HTTP 404
casent0005590,Strumigenys,train,865076723,1993-11-21,https://www.antweb.org/images/casent0005590/casent0005590_p_1_high.jpg,data/images/Strumigenys/casent0005590_p.jpg,True,HTTP 404
casent0005591,Strumigenys,train,865076747,1993-11-21,https://www.antweb.org/images/casent0005591/casent0005591_p_1_high.jpg,data/images/Strumigenys/casent0005591_p.jpg,True,HTTP 404
casent0005592,Strumigenys,test,865076773,1993-11-21,https://www.antweb.org/images/casent0005592/casent0005592_p_1_high.jpg,data/images/Strumigenys/casent0005592_p.jpg,True,HTTP 404
casent0005593,Strumigenys,train,865076801,1997-04-10,https://www.antweb.org/images/casent0005593/casent0005593_p_1_high.jpg,data/images/Strumigenys/casent0005593_p.jpg,True,HTTP 404
casent0005594,Strumigenys,train,865076594,1997-04-04,https://www.antweb.org/images/casent0005594/casent0005594_p_1_high.jpg,data/images/Strumigenys/casent0005594_p.jpg,True,HTTP 404
casent0005595,Strumigenys,train,865076619,1997-04-04,https://www.antweb.org/images/casent0005595/casent0005595_p_1_high.jpg,data/images/Strumigenys/casent0005595_p.jpg,True,HTTP 404
casent0005596,Strumigenys,train,865076646,1994-10-19,https://www.antweb.org/images/casent0005596/casent0005596_p_1_high.jpg,data/images/Strumigenys/casent0005596_p.jpg,True,HTTP 404
casent0005597,Strumigenys,train,865076670,1994-10-19,https://www.antweb.org/images/casent0005597/casent0005597_p_1_high.jpg,data/images/Strumigenys/casent0005597_p.jpg,True,HTTP 404
casent0005598,Strumigenys,train,865076695,1994-10-19,https://www.antweb.org/images/casent0005598/casent0005598_p_1_high.jpg,data/images/Strumigenys/casent0005598_p.jpg,True,HTTP 404
casent0005599,Strumigenys,train,865076722,1994-10-19,https://www.antweb.org/images/casent0005599/casent0005599_p_1_high.jpg,data/images/Strumigenys/casent0005599_p.jpg,True,HTTP 404
casent0005601,Strumigenys,test,865076767,1998-01-08,https://www.antweb.org/images/casent0005601/casent0005601_p_1_high.jpg,data/images/Strumigenys/casent0005601_p.jpg,True,HTTP 404
casent0005602,Strumigenys,train,865076796,1998-11-25/1998-11-28,https://www.antweb.org/images/casent0005602/casent0005602_p_1_high.jpg,data/images/Strumigenys/casent0005602_p.jpg,True,HTTP 404
casent0005603,Strumigenys,train,865076824,1998-01-11,https://www.antweb.org/images/casent0005603/casent0005603_p_1_high.jpg,data/images/Strumigenys/casent0005603_p.jpg,True,HTTP 404
casent0005604,Strumigenys,train,865076600,1998-01-14,https://www.antweb.org/images/casent0005604/casent0005604_p_1_high.jpg,data/images/Strumigenys/casent0005604_p.jpg,True,HTTP 404
casent0005605,Strumigenys,train,865076627,1993-10-05,https://www.antweb.org/images/casent0005605/casent0005605_p_1_high.jpg,data/images/Strumigenys/casent0005605_p.jpg,True,HTTP 404
casent0005608,Strumigenys,test,865076700,1993-10-05,https://www.antweb.org/images/casent0005608/casent0005608_p_1_high.jpg,data/images/Strumigenys/casent0005608_p.jpg,True,HTTP 404
casent0005609,Strumigenys,train,865076724,1998-11-08,https://www.antweb.org/images/casent0005609/casent0005609_p_1_high.jpg,data/images/Strumigenys/casent0005609_p.jpg,True,HTTP 404
